case_id,dimension,value_label,scenario,seed,policy,event_count,gain_fee_pips,mean_applied_fee_pips,lp_fee_revenue_quote_wad,inventory_pnl_quote_wad,lp_net_pnl_quote_wad,realized_adverse_markout_quote_wad,benign_trader_fees_quote_wad,toxic_trader_fees_quote_wad,false_positive_rate_wad,false_negative_rate_wad,detection_latency_steps,toxic_notional_premium_rate_wad,time_above_baseline_rate_wad,fee_oscillation_pips,directionally_correct_toxic_rate_wad,toxic_buy_mean_fee_pips,toxic_sell_mean_fee_pips,correlation_with_volatility_only_wad,hook_gas_per_swap,reactive_callback_latency_steps,applied_callbacks,missing_callbacks,rejected_callbacks,expired_reference_count
ewma_alpha__0p10,ewma_alpha,0.10,neutral_inside_attack,211,thetashield,240,500000,668,2370900000000000000,-904466344180943401363,-902095444180943401363,10667647436676473300,860020000000000000,1510880000000000000,148514851485148514,568345323741007194,97,444066147859922178,312500000000000000,1466,431654676258992805,728,,66294781448399657,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,neutral_inside_attack,307,thetashield,240,500000,683,2320133000000000000,-956495464293487159641,-954175331293487159641,10141396481413963800,860628000000000000,1459505000000000000,186274509803921568,572463768115942028,96,407520325203252032,325000000000000000,1824,427536231884057971,751,,165187547852098370,199973,3,30,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,neutral_inside_attack,401,thetashield,240,500000,619,2184732000000000000,-777387938336097426006,-775203206336097426006,9721940627219405300,915722000000000000,1269010000000000000,152380952380952380,659259259259259259,104,353161843515541264,258333333333333333,1380,340740740740740740,673,,221049766266949275,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,neutral_inside_attack,503,thetashield,240,500000,637,2292351000000000000,-935209464150904695539,-932917113150904695539,10830029338300292300,878959000000000000,1413392000000000000,135922330097087378,583941605839416058,94,392944634982851543,295833333333333333,1476,416058394160583941,705,,215083085826580079,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,microtrade_spam,101,thetashield,240,500000,500,413805000000000000,-128919845423495859262,-128506040423495859262,4253198705131986626,29305000000000000,384500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,microtrade_spam,211,thetashield,240,500000,500,424655000000000000,-144252391673995252421,-143827736673995252421,4228086216980861747,63155000000000000,361500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,microtrade_spam,307,thetashield,240,500000,500,410230000000000000,-131061391051462302972,-130651161051462302972,4101328881313288403,79730000000000000,330500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,microtrade_spam,401,thetashield,240,500000,500,393790000000000000,-123496844655066476748,-123103054655066476748,4098834125988340850,40790000000000000,353000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,microtrade_spam,503,thetashield,240,500000,500,378215000000000000,-125294683825491531569,-124916468825491531569,3950227004702269652,60215000000000000,318000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,oversized_observation,101,thetashield,240,500000,500,2937000000000000000,-795009811755054463576,-792072811755054463576,28178928712649406300,1264000000000000000,1673000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,oversized_observation,211,thetashield,240,500000,500,2736500000000000000,-707617577083023720278,-704881077083023720278,24053992080675738700,1150000000000000000,1586500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,oversized_observation,307,thetashield,240,500000,500,2780500000000000000,-710029040121309983776,-707248540121309983776,25605999687717426500,1151500000000000000,1629000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,oversized_observation,401,thetashield,240,500000,500,2849000000000000000,-828947766449098849902,-826098766449098849902,27745565392554965200,1164000000000000000,1685000000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,oversized_observation,503,thetashield,240,500000,500,2816500000000000000,-686308241273818832596,-683491741273818832596,25629034357549119100,1273000000000000000,1543500000000000000,0,1000000000000000000,,0,0,0,0,,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,conflicting_references,101,thetashield,240,500000,500,1740000000000000000,-1241455105534918860601,-1239715105534918860601,12452760024527599000,551500000000000000,1188500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,conflicting_references,211,thetashield,240,500000,500,1769500000000000000,-1202383551788898870537,-1200614051788898870537,11908117689081175700,619500000000000000,1150000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,conflicting_references,307,thetashield,240,500000,500,1778000000000000000,-1541504094439101245909,-1539726094439101245909,11732435377324352600,634000000000000000,1144000000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,conflicting_references,401,thetashield,240,500000,500,1700500000000000000,-1504700616309213670721,-1503000116309213670721,12260279672602795500,531000000000000000,1169500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,conflicting_references,503,thetashield,240,500000,500,1784000000000000000,-1374907224336934709678,-1373123224336934709678,12134896611348964900,625500000000000000,1158500000000000000,0,1000000000000000000,,0,0,0,0,500,,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,stale_references,101,thetashield,240,500000,518,1911210000000000000,-781042892581958854082,-779131682581958854082,12906882229068821000,653340000000000000,1257870000000000000,23809523809523809,948717948717948717,188,47263681592039800,41666666666666666,910,51282051282051282,,523,109476477190682565,199973,3,19,0,0,80
ewma_alpha__0p10,ewma_alpha,0.10,stale_references,211,thetashield,240,500000,545,1849570000000000000,-793591663476375659172,-791742093476375659172,12220813222208131000,559016000000000000,1290554000000000000,25974025974025974,871165644171779141,174,119016817593790426,95833333333333333,2914,128834355828220858,,561,156812234844659020,199973,3,19,0,0,80
ewma_alpha__0p10,ewma_alpha,0.10,stale_references,307,thetashield,240,500000,535,2000521000000000000,-924032535297686134133,-922032014297686134133,13749566757495666200,542476000000000000,1458045000000000000,14705882352941176,901162790697674418,179,116863342215454891,75000000000000000,2970,98837209302325581,,546,157234549134483648,199973,3,19,0,0,80
ewma_alpha__0p10,ewma_alpha,0.10,stale_references,401,thetashield,240,500000,532,1938268000000000000,-828398052711417292508,-826459784711417292508,13509041265090411300,553575000000000000,1384693000000000000,40000000000000000,872727272727272727,177,129296875000000000,100000000000000000,2166,127272727272727272,,540,190329023478125476,199973,3,19,0,0,80
ewma_alpha__0p10,ewma_alpha,0.10,stale_references,503,thetashield,240,500000,635,2220255000000000000,-850152863870042070297,-847932608870042070297,13400630864006307300,485197000000000000,1735058000000000000,58823529411764705,680232558139534883,127,319190346438302841,245833333333333333,7726,319767441860465116,,675,375807443650279675,199973,3,19,0,0,80
ewma_alpha__0p10,ewma_alpha,0.10,missing_callbacks,101,thetashield,240,500000,563,2052271000000000000,-1486173427053148230682,-1484121156053148230682,12893120048931199200,629254000000000000,1423017000000000000,75000000000000000,862500000000000000,149,127200000000000000,116666666666666666,3270,137500000000000000,574,,32683256845857740,199973,3,14,15,0,0
ewma_alpha__0p10,ewma_alpha,0.10,missing_callbacks,211,thetashield,240,500000,605,2108800000000000000,-1336232742270705951058,-1334123942270705951058,12607549366075492400,552792000000000000,1556008000000000000,121621621621621621,722891566265060240,117,302269043760129659,229166666666666666,5470,277108433734939759,622,,87530352112510644,199973,3,14,15,0,0
ewma_alpha__0p10,ewma_alpha,0.10,missing_callbacks,307,thetashield,240,500000,640,2261446000000000000,-1338786878181049604603,-1336525432181049604603,12344974743449746200,560238000000000000,1701208000000000000,52631578947368421,676829268292682926,118,343388429752066115,237500000000000000,7755,323170731707317073,690,,128898120033855347,199973,3,15,15,0,0
ewma_alpha__0p10,ewma_alpha,0.10,missing_callbacks,401,thetashield,240,500000,686,2580872000000000000,-1763189808243461391317,-1760608936243461391317,14348373283483731400,544313000000000000,2036559000000000000,98360655737704918,625698324022346368,101,384615384615384615,304166666666666666,7274,374301675977653631,730,,138786621313836506,199973,3,14,15,0,0
ewma_alpha__0p10,ewma_alpha,0.10,missing_callbacks,503,thetashield,240,500000,617,2303513000000000000,-1659961564293330125615,-1657658051293330125615,13487063234870631000,618365000000000000,1685148000000000000,66666666666666666,690909090909090909,121,291474654377880184,233333333333333333,5214,309090909090909090,656,,221484163463342968,199973,3,14,15,0,0
ewma_alpha__0p10,ewma_alpha,0.10,replayed_callbacks,101,thetashield,240,500000,689,2434569000000000000,-1314520572075256994151,-1312086003075256994151,12429067274290671500,604005000000000000,1830564000000000000,128205128205128205,512345679012345679,107,503531366846697133,370833333333333333,2236,487654320987654320,748,,309512023962161205,199973,3,29,0,29,0
ewma_alpha__0p10,ewma_alpha,0.10,replayed_callbacks,211,thetashield,240,500000,740,2729367000000000000,-1810083693835864954123,-1807354326835864954123,14142799301427991600,549391000000000000,2179976000000000000,64516129032258064,500000000000000000,103,474835886214442013,387500000000000000,1576,500000000000000000,811,,262043142527619226,199973,3,29,0,29,0
ewma_alpha__0p10,ewma_alpha,0.10,replayed_callbacks,307,thetashield,240,500000,780,2785608000000000000,-1938843847697006634959,-1936058239697006634959,13533453455334533200,581247000000000000,2204361000000000000,166666666666666666,373563218390804597,71,616292348686714883,500000000000000000,2356,626436781609195402,847,,554853480525345704,199973,3,29,0,29,0
ewma_alpha__0p10,ewma_alpha,0.10,replayed_callbacks,401,thetashield,240,500000,704,2539060000000000000,-1599690990576296873437,-1597151930576296873437,12944116069441159400,656331000000000000,1882729000000000000,126760563380281690,502958579881656804,108,508502024291497975,387500000000000000,3386,497041420118343195,759,,159703413138506532,199973,3,29,0,29,0
ewma_alpha__0p10,ewma_alpha,0.10,replayed_callbacks,503,thetashield,240,500000,649,2295929000000000000,-1408098700385646655641,-1405802771385646655641,12151992461519923400,687157000000000000,1608772000000000000,142857142857142857,576687116564417177,114,422601279317697228,333333333333333333,3104,423312883435582822,686,,182207752473150334,199973,3,29,0,29,0
ewma_alpha__0p10,ewma_alpha,0.10,out_of_order_callbacks,101,thetashield,240,500000,622,2260935000000000000,-1444575399962349452273,-1442314464962349452273,12817824738178246100,700868000000000000,1560067000000000000,162162162162162162,722891566265060240,101,276456111566858080,241666666666666666,5074,277108433734939759,640,,103930687233852211,199973,3,14,1,14,0
ewma_alpha__0p10,ewma_alpha,0.10,out_of_order_callbacks,211,thetashield,240,500000,635,2324049000000000000,-1585100034547864341748,-1582775985547864341748,13098504090985039600,594229000000000000,1729820000000000000,70422535211267605,721893491124260355,101,305887032617342879,216666666666666666,4972,278106508875739644,671,,90210081640513987,199973,3,14,1,14,0
ewma_alpha__0p10,ewma_alpha,0.10,out_of_order_callbacks,307,thetashield,240,500000,585,2190094000000000000,-1552534394456658061865,-1550344300456658061865,12977109129771090000,657405000000000000,1532689000000000000,93333333333333333,745454545454545454,135,253731343283582089,204166666666666666,4212,254545454545454545,602,,123555167332972705,199973,3,14,1,14,0
ewma_alpha__0p10,ewma_alpha,0.10,out_of_order_callbacks,401,thetashield,240,500000,635,2222630000000000000,-1515026030088871493991,-1512803400088871493991,13154995461549953300,571150000000000000,1651480000000000000,161764705882352941,656976744186046511,98,330035615354174910,291666666666666666,5502,343023255813953488,657,,256621129343697935,199973,3,14,1,14,0
ewma_alpha__0p10,ewma_alpha,0.10,out_of_order_callbacks,503,thetashield,240,500000,601,2172241000000000000,-1208106652016591929759,-1205934411016591929759,13034807120348069900,576690000000000000,1595551000000000000,78947368421052631,762195121951219512,132,229655712050078247,187500000000000000,4284,237804878048780487,628,,117635222270962319,199973,3,14,1,14,0
ewma_alpha__0p10,ewma_alpha,0.10,fee_oscillation,101,thetashield,240,500000,500,1811000000000000000,-9583188992621483584,-7772188992621483584,8715646837156467500,1142000000000000000,669000000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,fee_oscillation,211,thetashield,240,500000,500,1791500000000000000,-30533105536693599506,-28741605536693599506,8070351260703511800,1201000000000000000,590500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,fee_oscillation,307,thetashield,240,500000,500,1834500000000000000,-13739385915166154619,-11904885915166154619,8680665506806654200,1187000000000000000,647500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,fee_oscillation,401,thetashield,240,500000,500,1773000000000000000,-3487568560294564699,-1714568560294564699,8222640552226404700,1185500000000000000,587500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
ewma_alpha__0p10,ewma_alpha,0.10,fee_oscillation,503,thetashield,240,500000,500,1796000000000000000,-16332946944044042319,-14536946944044042319,8643284176432840900,1152500000000000000,643500000000000000,0,1000000000000000000,,0,0,0,0,500,500,0,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,benign_noise,101,thetashield,240,500000,500,1803500000000000000,721846119924357661,2525346119924357661,303998643039986400,1803500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,benign_noise,211,thetashield,240,500000,500,1701000000000000000,-221726498122391316,1479273501877608684,312406383124063800,1701000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,benign_noise,307,thetashield,240,500000,500,1894500000000000000,339556708906328166,2234056708906328166,345604203456042000,1894500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,benign_noise,401,thetashield,240,500000,500,1761500000000000000,2024857297790390868,3786357297790390868,296099012960990100,1761500000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,benign_noise,503,thetashield,240,500000,500,1796000000000000000,-36063149345088935,1759936850654911065,283901092839010900,1796000000000000000,0,0,,,,0,0,,,,0,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,persistent_informed_buying,101,thetashield,240,500000,885,3187449000000000000,-1403436187671588794612,-1400248738671588794612,13449867514498673800,629314000000000000,2558135000000000000,179104477611940298,289017341040462427,59,721548689870942510,562500000000000000,3912,710982658959537572,987,,375427442068994511,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,persistent_informed_buying,211,thetashield,240,500000,704,2432154000000000000,-1468719876115384226588,-1466287722115384226588,12595649675956495500,600360000000000000,1831794000000000000,157894736842105263,487804878048780487,54,511377741001241208,400000000000000000,4046,512195121951219512,760,,202073558993494591,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,persistent_informed_buying,307,thetashield,240,500000,853,3034286000000000000,-1542416528252347810730,-1539382242252347810730,12952515009525148800,696145000000000000,2338141000000000000,246575342465753424,293413173652694610,53,693370165745856353,566666666666666666,5368,706586826347305389,934,,352334094836285805,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,persistent_informed_buying,401,thetashield,240,500000,989,3567768000000000000,-1800132614311520963865,-1796564846311520963865,13813327948133278100,568270000000000000,2999498000000000000,190476190476190476,242937853107344632,52,763070077864293659,608333333333333333,3758,757062146892655367,1105,,402181641475557793,199973,3,29,0,0,0
ewma_alpha__0p50,ewma_alpha,0.50,persistent_informed_buying,503,thetashield,240,500000,962,3331880000000000000,-1009561284284457480533,-1006229404284457480533,12489863754898636300,616353000000000000,2715527000000000000,126760563380281690,260355029585798816,58,754335260115606936,558333333333333333,2281,739644970414201183,1110,,398510226987244340,199973,3,30,0,0,0
